user_id,age,gender,city_level,monthly_consumption,shopping_frequency,product_diversity,high_value_purchase_history,average_browse_time,promotion_participation,favorites_count,friends_count,sharing_times,purchase_high_value_probability
2976,38,1,2,8845,0,37,1,614,40,62,496,97,1
2977,56,1,3,2926,13,39,0,722,10,63,80,38,1
2978,25,0,4,2697,7,20,1,736,32,57,129,85,1
2979,50,0,3,6952,19,35,1,819,10,33,329,13,0
2980,48,0,3,2962,0,23,0,521,50,52,475,58,0
2981,38,0,1,2282,15,22,1,469,38,11,218,69,0
2982,20,0,2,8547,9,19,0,335,31,6,254,11,0
2983,51,0,1,3223,14,3,1,4,8,32,477,33,0
2984,26,0,2,7129,15,20,1,640,15,1,109,91,0
2985,38,0,1,2326,8,5,1,201,30,70,54,36,0
2986,51,0,1,9654,6,34,0,76,18,3,113,99,0
2987,53,0,3,9719,18,31,0,668,47,26,11,40,1
2988,24,1,3,2776,10,36,0,677,49,80,258,1,1
2989,68,0,3,1621,11,14,1,883,2,48,444,56,0
2990,66,1,2,4141,11,10,0,175,40,79,488,5,0
2991,53,0,2,3599,10,6,1,497,19,15,461,39,1
2992,63,0,3,9908,9,48,0,915,9,0,261,87,1
2993,56,1,3,1594,15,6,0,446,28,27,487,70,0
2994,47,1,3,9139,11,48,1,281,12,42,233,47,1
2995,25,1,3,2436,14,22,1,663,50,33,38,1,0
2996,51,0,2,5591,15,35,0,465,36,66,277,43,1
2997,70,0,3,7643,20,47,1,979,21,12,108,48,1
2998,48,1,2,6467,6,28,0,412,30,50,234,23,0
2999,70,1,2,2389,3,35,1,463,31,68,272,93,1
3000,62,1,3,5812,14,29,0,739,13,58,230,38,0
3001,55,1,3,2387,0,2,1,605,35,85,351,89,0
3002,66,1,3,7283,0,13,1,836,32,12,465,79,0
3003,48,0,3,5453,6,36,0,302,48,78,464,54,0
3004,18,1,2,6076,11,47,0,227,27,70,336,84,1
3005,61,1,3,8236,16,11,1,217,9,89,146,81,1
3006,69,1,1,6278,15,10,1,595,5,51,136,20,0
3007,51,1,4,3784,3,29,1,413,3,24,324,87,0
3008,64,1,3,4490,17,46,0,88,47,84,201,65,1
3009,70,0,1,6271,15,25,0,626,42,21,144,18,1
3010,50,0,4,9702,6,10,1,618,38,65,366,53,0
3011,18,0,1,2970,20,18,0,399,26,88,366,100,1
3012,67,1,3,4317,20,35,0,30,1,52,239,27,0
3013,42,1,2,4930,19,39,0,251,36,89,476,1,1
3014,37,1,1,3871,14,27,0,84,40,21,446,70,1
3015,61,0,1,9062,17,41,1,989,14,84,425,32,1
3016,58,1,1,4481,6,21,0,296,26,77,375,46,0
3017,35,1,1,1265,13,12,0,535,47,93,184,58,1
3018,29,1,1,9338,7,5,0,942,15,32,18,21,1
3019,19,1,2,1655,15,35,1,862,19,35,240,63,0
3020,26,1,4,4874,7,19,1,104,11,37,400,72,1
3021,66,0,3,6434,14,21,1,293,30,60,302,81,1
3022,23,1,2,2408,17,29,1,707,18,96,484,60,0
3023,21,0,2,1565,9,25,1,266,17,21,407,63,0
3024,41,0,4,1072,16,40,1,846,40,31,356,76,1
3025,52,1,1,5846,12,41,0,522,41,21,197,71,0
3026,21,0,3,6504,5,31,0,549,43,46,44,26,0
3027,21,1,4,3458,17,19,1,336,44,79,432,90,0
3028,59,0,2,1816,0,32,0,389,29,54,278,5,0
3029,19,0,1,5905,7,44,0,349,5,27,258,71,1
3030,21,1,2,7794,2,24,0,627,40,51,122,28,0
3031,27,0,3,8267,9,20,1,760,22,82,11,69,1
3032,63,1,3,4445,3,24,0,684,12,39,401,77,0
3033,18,1,1,7445,7,8,1,958,48,60,128,87,0
3034,41,1,2,5391,16,6,1,633,43,59,474,67,0
3035,70,1,1,4557,14,15,1,525,46,26,49,5,0
3036,57,0,3,7310,4,6,1,329,11,84,53,72,1
3037,52,0,3,2498,4,36,0,650,41,23,443,1,1
3038,41,0,1,7435,9,2,0,804,39,87,136,2,0
3039,52,1,2,3610,17,11,0,245,45,66,470,28,0
3040,21,0,1,8817,3,30,1,626,17,60,161,67,1
3041,55,0,4,4788,18,40,0,264,22,14,268,22,1
3042,43,0,1,7015,11,48,1,732,23,86,436,78,1
3043,23,0,3,8494,19,22,1,970,40,83,479,59,1
3044,33,1,3,1335,10,16,1,668,16,16,407,32,0
3045,59,0,1,9747,0,18,1,314,6,92,430,32,0
3046,28,1,4,6653,3,40,0,860,30,51,444,9,0
3047,30,1,2,5947,15,29,1,717,37,16,495,44,0
3048,52,1,2,3488,12,29,0,912,33,8,444,5,1
3049,31,1,1,7924,5,41,1,905,12,11,245,72,0
3050,26,1,2,8669,4,43,0,755,15,98,29,74,1
3051,24,1,2,7442,16,27,1,981,21,44,370,70,0
3052,53,0,2,3523,16,44,1,927,25,14,368,97,0
3053,35,0,4,1447,11,15,1,467,7,10,149,54,0
3054,54,0,3,8519,6,34,0,254,34,60,109,5,1
3055,63,1,3,1361,9,40,0,755,13,74,220,60,1
3056,66,1,3,3002,9,4,1,622,16,80,218,73,1
3057,64,1,3,8714,9,8,1,788,21,46,398,19,1
3058,22,1,2,3970,9,41,1,174,49,40,114,48,1
3059,35,1,2,2687,9,1,1,112,42,99,350,47,1
3060,50,0,1,6791,17,49,1,370,19,12,223,8,1
3061,25,1,4,8860,5,25,0,633,9,27,310,69,1
3062,63,0,1,2514,4,49,1,121,17,3,155,49,0
3063,53,1,3,7527,4,18,1,599,42,63,193,43,1
3064,50,1,4,7743,20,22,1,308,19,44,315,62,0
3065,18,0,4,5328,20,41,0,538,21,67,496,79,1
3066,30,1,4,4113,3,40,0,948,37,14,106,21,0
3067,33,1,4,2262,0,17,1,653,25,37,342,18,1
3068,46,1,1,9132,13,17,1,795,0,12,160,64,1
3069,30,0,1,2581,4,1,0,461,45,72,9,92,0
3070,50,1,3,2897,3,34,0,922,12,20,261,26,1
3071,34,0,1,8210,13,26,0,662,49,100,30,5,0
3072,61,1,4,3289,1,30,1,264,35,52,225,2,0
3073,52,1,2,4485,12,10,1,356,29,41,93,56,0
3074,69,1,3,8572,2,10,1,817,40,60,146,82,1
3075,53,1,3,2322,7,13,1,414,28,32,346,97,1
3076,53,0,1,8720,7,39,1,170,38,49,49,57,1
3077,36,1,2,4941,9,20,1,595,50,17,204,52,0
3078,53,1,3,3660,8,24,1,187,14,75,218,27,1
3079,34,1,4,6023,14,20,0,92,22,3,188,10,1
3080,65,0,1,5797,7,36,0,523,47,72,475,44,1
3081,46,1,1,1645,0,24,1,279,4,99,201,37,1
3082,68,1,4,6687,13,4,1,222,31,25,391,67,0
3083,53,1,2,4189,15,25,1,909,19,67,51,77,0
3084,28,1,2,3709,3,46,1,908,11,100,349,35,1
3085,28,1,4,7187,3,1,1,517,26,33,251,6,1
3086,50,1,2,2096,11,30,0,242,33,76,418,48,0
3087,30,1,1,8181,20,49,0,407,0,72,109,79,1
3088,28,0,1,5367,17,5,1,352,48,71,375,29,1
3089,19,1,3,4665,3,47,0,322,49,27,253,63,0
3090,30,0,1,2089,4,12,1,598,32,9,73,85,1
3091,68,1,4,2827,20,34,1,460,10,64,238,77,1
3092,30,0,2,7081,8,36,0,265,48,89,336,56,0
3093,56,1,2,9359,10,23,0,331,2,23,450,64,1
3094,23,0,2,1383,10,13,1,301,8,30,432,65,1
3095,53,1,3,8089,14,11,0,598,20,9,204,40,1
3096,26,1,2,6157,9,16,0,407,29,17,243,44,0
3097,30,0,2,5974,10,3,1,989,46,98,113,17,1
3098,45,1,3,4255,5,33,0,535,23,27,420,6,1
3099,40,1,1,7407,13,10,1,444,38,77,153,20,0
3100,46,0,2,5302,4,34,1,665,41,10,47,95,0
3101,64,1,4,2601,2,8,1,642,24,68,241,51,1
3102,61,1,1,3469,9,20,0,767,27,34,343,79,1
3103,49,0,3,9698,7,49,1,117,36,61,370,99,0
3104,63,0,4,4291,4,4,1,204,2,92,107,99,1
3105,65,0,2,1972,11,16,0,752,38,39,314,79,1
3106,54,1,3,5027,2,36,1,473,45,32,337,35,0
3107,52,1,1,5571,7,7,0,551,0,78,420,74,1
3108,35,1,2,9277,7,17,1,478,9,88,422,5,1
3109,53,0,1,5837,16,2,1,939,23,98,147,74,1
3110,35,1,1,4220,0,20,1,297,43,1,275,84,1
3111,51,1,1,7468,7,24,1,825,37,83,112,22,1
3112,43,0,1,1993,3,13,1,100,42,62,156,7,0
3113,53,0,1,8983,15,43,0,770,24,71,470,68,1
3114,55,0,1,2638,5,43,0,132,46,63,322,4,0
3115,62,0,4,8078,3,25,0,523,37,12,326,15,0
3116,61,0,4,4812,20,43,1,670,20,80,59,78,0
3117,23,1,2,8351,8,12,1,580,2,62,275,45,0
3118,30,0,2,7797,19,49,0,564,31,40,98,40,0
3119,22,0,2,4551,16,5,0,23,35,55,304,37,0
3120,35,1,2,7273,15,4,1,129,4,27,324,63,1
3121,58,1,2,9588,3,23,0,9,46,33,227,76,0
3122,21,1,1,6382,2,36,0,868,0,23,206,87,0
3123,48,0,3,1856,10,3,1,593,37,17,476,31,1
3124,55,1,1,1513,11,36,1,746,28,36,105,7,0
3125,65,0,3,4346,13,49,1,603,45,83,30,70,1
3126,58,1,2,7984,16,30,1,300,4,51,188,42,0
3127,62,1,3,2263,13,43,0,794,19,40,448,58,0
3128,66,1,3,2212,15,2,0,714,19,92,476,3,1
3129,61,1,4,5456,8,47,1,803,44,17,460,72,1
3130,44,0,3,4052,10,46,0,549,11,78,115,95,0
3131,46,0,4,8614,16,29,0,291,30,26,272,66,0
3132,31,0,3,7959,19,10,1,946,15,51,190,76,1
3133,66,1,1,7930,8,48,1,140,3,20,228,72,0
3134,45,1,4,7855,2,12,0,832,17,1,15,74,0
3135,26,1,4,4510,17,13,0,257,11,3,257,97,0
3136,56,1,2,4032,15,27,1,939,0,60,448,1,0
3137,20,0,2,1774,0,45,1,544,33,13,157,2,0
3138,30,1,3,8520,8,50,0,569,38,42,205,12,1
3139,62,0,4,5877,18,7,1,323,50,85,193,68,0
3140,30,1,4,9815,14,46,0,19,42,69,37,54,0
3141,25,0,2,8126,19,22,0,25,10,96,316,17,1
3142,68,1,1,8215,0,7,1,951,25,80,427,54,1
3143,43,0,3,9288,17,13,0,958,25,2,408,91,0
3144,60,1,2,8868,16,17,0,523,20,47,32,28,0
3145,32,1,3,2619,4,5,1,725,48,86,277,60,0
3146,47,1,2,1226,7,9,0,318,36,67,484,94,1
3147,69,0,1,9856,1,43,0,729,34,61,245,89,1
3148,55,0,4,7367,13,48,1,1000,33,46,349,89,1
3149,57,1,3,9951,17,38,0,581,18,58,133,32,0
3150,67,1,2,5982,0,19,0,289,12,22,163,59,0
3151,33,0,4,3494,19,3,0,104,16,37,174,79,1
3152,53,1,3,7835,19,50,1,658,29,35,100,87,1
3153,25,1,4,6320,8,24,0,387,16,10,496,93,1
3154,67,0,3,5862,20,4,0,59,11,67,265,93,1
3155,22,0,4,4796,17,43,1,817,24,56,174,99,0
3156,29,0,1,8295,18,29,1,996,7,53,395,39,0
3157,39,0,3,8973,9,2,1,313,2,35,267,49,1
3158,65,0,3,5194,12,28,0,514,37,69,261,75,0
3159,52,0,2,3657,2,42,0,411,37,21,39,28,0
3160,33,0,3,1003,10,48,0,99,42,39,455,86,0
3161,41,1,1,2546,9,43,1,764,19,3,243,51,1
3162,61,1,2,1587,8,4,0,929,44,73,448,51,1
3163,22,0,3,4195,10,32,1,342,48,18,26,54,0
3164,33,0,2,2148,0,39,0,648,45,78,90,54,0
3165,23,0,1,7624,18,26,0,816,19,14,197,76,0
3166,34,0,3,5035,12,26,1,832,18,5,63,65,1
3167,39,0,1,6992,20,23,1,622,37,56,492,5,1
3168,61,1,1,7824,0,43,1,388,32,29,465,63,0
3169,23,0,2,3920,9,24,1,692,22,90,488,9,1
3170,42,0,1,8832,8,29,1,939,45,17,351,71,1
3171,50,1,4,1054,9,41,0,3,20,88,125,7,0
3172,50,1,3,7553,14,43,1,992,5,51,435,67,0
3173,18,1,3,5351,0,25,1,850,19,96,439,63,1
3174,26,1,4,2013,1,45,1,164,20,43,315,99,0
3175,49,1,1,7401,20,36,1,983,20,15,145,59,1
3176,43,0,4,1332,12,38,0,534,39,1,5,60,1
3177,19,1,1,3666,14,40,0,854,38,93,411,95,0
3178,23,0,4,1510,4,47,1,970,35,47,271,21,0
3179,46,1,1,4907,19,9,0,102,31,81,236,42,1
3180,61,0,1,2596,0,4,0,403,23,96,412,66,1
3181,64,1,4,5335,10,32,1,84,9,96,429,59,1
3182,56,0,2,5176,8,13,0,445,5,78,352,66,1
3183,39,1,4,1331,7,31,1,698,26,31,458,85,0
3184,45,0,4,4813,7,30,1,668,0,21,112,56,1
3185,35,1,3,6425,0,15,1,892,35,30,345,29,0
3186,20,1,2,6926,20,3,1,439,45,25,449,22,0
3187,20,1,2,9706,12,42,1,770,3,70,423,97,0
3188,38,0,3,9721,20,44,0,643,33,84,79,83,1
3189,18,0,2,4655,19,24,0,240,29,44,395,29,1
3190,64,0,2,4763,16,41,1,346,11,36,108,16,0
3191,38,0,1,1692,18,30,1,595,5,4,486,51,1
3192,69,1,4,8114,9,44,0,929,20,15,263,18,1
3193,25,1,3,3033,20,18,1,754,38,3,483,53,1
3194,26,0,2,6422,3,34,0,761,31,20,297,5,1
3195,38,0,4,4794,5,9,0,945,30,26,460,62,0
3196,49,0,4,8666,12,41,0,859,44,88,43,73,1
3197,63,0,2,4121,12,36,0,137,24,13,430,90,0
3198,39,1,1,8220,13,18,0,683,7,2,106,7,1
3199,60,1,2,1003,6,17,1,179,19,28,424,58,1
3200,23,1,2,7240,15,1,1,221,5,23,48,14,0
3201,41,0,2,3993,14,50,0,360,8,92,373,46,1
3202,36,0,2,9300,0,47,0,902,46,68,417,20,1
3203,61,1,1,8474,5,3,0,662,30,83,11,78,1
3204,44,1,1,4421,15,14,1,813,3,60,351,43,0
3205,24,0,3,3804,19,12,1,105,9,71,227,33,0
3206,55,0,2,2509,3,35,1,714,32,56,468,88,0
3207,56,0,1,8107,6,26,1,189,45,90,343,68,1
3208,44,1,3,3572,16,33,0,287,35,34,222,97,1
3209,19,0,2,1052,8,18,1,190,21,85,45,22,0
3210,64,1,4,1853,0,16,1,895,5,40,294,88,0
3211,37,0,1,3844,1,12,0,651,32,69,47,93,1
3212,60,0,3,7344,2,39,0,488,16,34,65,84,0
3213,46,1,1,2970,1,9,0,411,37,82,325,82,1
3214,58,1,3,6481,8,22,0,12,14,71,84,59,1
3215,37,0,3,7730,11,48,0,141,2,30,45,65,1
3216,57,1,2,7947,9,44,0,152,4,21,370,1,1
3217,41,0,1,1460,3,10,0,423,30,10,395,21,1
3218,66,0,3,2045,1,8,1,457,38,63,219,69,1
3219,48,0,2,1560,10,29,1,443,26,49,419,81,0
3220,46,0,3,3000,6,23,1,801,44,44,363,83,1
3221,55,1,4,6447,19,23,0,561,29,99,255,69,0
3222,49,0,4,5378,17,10,0,513,10,21,400,9,0
3223,51,1,2,4290,20,32,1,713,35,87,138,45,1
3224,33,1,2,4096,19,32,1,633,21,79,287,47,1
3225,60,0,1,3674,16,2,1,584,7,57,19,6,0
3226,25,1,2,1607,15,11,0,516,27,13,176,55,0
3227,35,1,3,5062,12,33,1,339,44,6,374,94,0
3228,49,0,3,4652,7,29,1,359,1,3,41,46,1
3229,21,0,1,2982,8,7,0,9,29,39,220,1,1
3230,28,1,2,2850,6,31,1,444,28,29,268,29,1
3231,63,1,3,8370,15,39,1,208,30,76,113,19,1
3232,43,0,2,5300,3,47,1,282,33,62,332,63,1
3233,20,0,3,8770,5,38,0,671,36,20,174,17,1
3234,32,1,2,7734,3,38,0,290,1,23,440,16,1
3235,51,0,4,3332,16,43,1,881,32,91,191,0,0
3236,63,1,4,7445,11,6,0,921,33,28,331,78,0
3237,28,0,3,1012,19,34,0,475,26,75,332,14,0
3238,42,0,1,4668,3,2,1,712,48,26,247,23,0
3239,44,0,4,6036,0,38,1,355,38,47,247,6,0
3240,45,1,4,8504,14,26,1,534,2,32,384,8,1
3241,22,1,1,3211,9,48,0,213,39,44,377,11,1
3242,29,0,2,5442,8,4,1,521,23,47,118,50,1
3243,30,1,3,8653,8,16,0,731,23,76,20,45,0
3244,34,0,2,9934,13,9,1,679,20,27,496,56,0
3245,31,0,3,2751,11,5,0,511,39,50,366,58,0
3246,69,0,2,4164,2,26,1,36,33,45,485,26,1
3247,25,0,4,5200,1,35,0,498,17,39,296,69,0
3248,70,1,4,2862,10,4,1,200,17,62,329,57,0
3249,35,0,4,9352,3,46,1,752,25,92,14,52,1
3250,49,1,2,1297,0,29,1,484,7,6,112,2,0
3251,36,0,1,1685,13,39,0,603,40,21,349,37,1
3252,67,1,1,2632,16,5,0,0,49,10,342,43,1
3253,43,1,2,3276,1,35,0,813,5,45,246,66,0
3254,55,1,2,4230,9,39,0,697,33,82,433,58,1
3255,38,0,2,4629,15,26,0,127,45,54,432,46,0
3256,30,1,4,1624,1,39,1,770,19,6,83,85,1
3257,28,0,4,3821,16,41,0,636,41,50,110,44,0
3258,59,1,2,8244,18,7,0,509,21,100,15,61,1
3259,45,1,1,6293,13,47,0,684,12,11,299,59,1
3260,32,1,4,6753,8,35,0,248,31,34,168,53,0
3261,19,0,2,2276,1,1,1,254,24,55,192,38,0
3262,33,0,4,5373,0,22,1,449,37,51,202,4,1
3263,18,0,4,9785,9,10,0,43,15,9,258,100,1
3264,62,1,2,7100,19,3,1,39,34,29,449,59,1
3265,33,0,3,3532,19,27,1,535,35,10,150,74,0
3266,26,1,4,7401,7,30,0,570,24,52,481,65,1
3267,39,0,2,9719,6,2,1,991,5,53,20,70,1
3268,36,0,2,7667,7,34,1,606,6,56,164,23,1
3269,57,1,4,2088,17,50,0,452,47,60,164,90,0
3270,55,0,1,2765,4,5,0,25,29,99,433,84,1
3271,27,0,4,6019,20,41,1,502,35,58,456,88,0
3272,55,0,4,5417,14,23,1,90,21,82,136,52,1
3273,25,1,2,1985,8,28,1,351,42,99,4,20,0
3274,63,1,1,6558,4,45,0,518,40,94,476,1,0
3275,47,1,1,3436,18,18,1,347,17,19,386,55,0
3276,68,0,2,6572,2,45,0,965,20,63,384,92,0
3277,64,1,1,6504,7,8,1,345,44,70,488,56,0
3278,34,1,4,6080,1,21,1,168,18,33,266,33,1
3279,64,1,3,2874,10,9,0,555,31,27,198,74,1
3280,38,0,4,7533,11,30,1,252,20,5,28,15,0
3281,54,0,2,3482,11,20,1,152,45,70,230,17,0
3282,29,1,2,7845,2,41,0,746,12,87,264,51,1
3283,60,1,4,1402,13,10,0,155,23,83,45,43,1
3284,47,1,3,8766,9,48,1,237,29,49,194,20,1
3285,30,1,4,3456,5,25,0,395,2,14,290,83,0
3286,35,1,4,6282,13,2,1,214,20,62,417,52,1
3287,66,0,2,5604,9,21,1,54,49,52,1,46,1
3288,28,1,2,6313,3,29,0,145,41,15,133,57,0
3289,38,1,4,9598,20,7,0,987,8,73,133,78,0
3290,65,1,2,1553,3,5,0,934,43,15,313,90,0
3291,28,0,3,5517,12,31,0,66,4,16,376,5,0
3292,53,0,3,2923,2,42,1,821,31,68,449,31,0
3293,62,1,3,6829,16,9,1,147,2,78,299,12,1
3294,69,1,1,9818,13,19,0,654,44,87,257,87,0
3295,30,1,2,2451,13,2,1,240,32,82,197,54,1
3296,37,1,1,4902,10,9,0,539,10,59,65,95,1
3297,57,1,2,8213,11,7,0,84,49,48,417,33,0
3298,53,1,4,2470,20,8,1,50,27,82,87,57,0
3299,46,0,2,8664,13,6,1,212,29,33,435,22,0
3300,20,1,2,8268,7,25,0,206,1,75,20,88,0
3301,49,0,3,1509,14,5,1,423,20,90,252,24,0
3302,37,0,4,8626,8,30,0,321,1,3,221,24,1
3303,36,1,2,9916,2,4,1,885,34,50,496,68,1
3304,31,0,4,6422,6,50,1,593,48,33,69,16,1
3305,23,0,1,1269,7,9,0,149,22,48,382,52,0
3306,40,1,4,6616,19,14,1,329,9,99,221,14,1
3307,53,1,1,8281,17,8,1,360,47,30,173,96,1
3308,25,0,1,5536,11,34,0,236,20,23,463,45,0
3309,26,0,3,7767,2,16,0,644,41,64,151,73,1
3310,61,1,2,8994,1,44,0,430,9,99,283,9,1
3311,62,1,3,4786,0,29,0,772,44,62,417,31,0
3312,35,0,3,9326,14,26,1,849,23,36,273,1,0
3313,26,0,1,3044,8,44,1,658,19,5,436,43,1
3314,55,1,1,7808,16,50,0,44,38,64,187,1,0
3315,18,0,2,5779,2,50,0,61,18,27,329,91,0
3316,41,1,3,8132,10,28,1,442,9,50,484,62,0
3317,52,1,4,6424,13,11,1,612,13,13,274,17,1
3318,61,0,2,4842,17,29,0,10,32,78,44,54,1
3319,50,1,4,3387,5,18,1,918,37,5,41,3,1
3320,39,0,3,1094,13,35,1,859,28,82,273,28,0
3321,39,0,2,5474,11,11,0,932,21,67,399,35,1
3322,53,1,3,8572,17,45,0,652,9,7,156,22,0
3323,60,0,3,9757,13,31,0,936,26,45,352,5,1
3324,45,1,4,6543,8,7,1,975,48,55,102,23,1
3325,61,0,2,2069,4,9,0,909,29,10,276,47,1
3326,39,1,4,4987,10,7,1,825,47,21,474,41,1
3327,56,1,2,7272,7,46,0,98,40,54,45,13,1
3328,44,0,1,9023,14,16,1,391,27,70,350,28,0
3329,27,1,2,4070,15,36,0,969,19,30,356,29,0
3330,42,0,1,9148,16,1,0,927,4,2,60,28,0
3331,28,0,2,6580,5,24,1,181,12,24,416,100,0
3332,31,1,3,6878,19,46,1,503,11,82,488,0,1
3333,70,1,1,9540,1,6,1,424,36,45,395,59,1
3334,63,1,3,1450,4,22,0,929,11,17,188,15,1
3335,23,1,3,8461,5,48,0,697,11,87,72,9,0
3336,56,0,1,7309,17,31,1,794,41,93,73,92,0
3337,63,1,3,3414,0,14,1,529,26,92,153,38,0
3338,57,0,4,3809,8,11,1,863,18,24,322,46,0
3339,24,0,4,9123,15,30,1,551,6,73,109,79,1
3340,59,1,2,7472,15,46,1,225,36,12,69,82,0
3341,52,0,4,6243,4,24,0,607,43,13,297,54,0
3342,63,1,1,6686,13,39,0,739,44,2,238,93,1
3343,30,0,1,2327,16,48,1,432,26,13,148,48,1
3344,33,1,3,4034,11,28,1,952,5,57,5,56,1
3345,62,1,3,7542,7,50,1,894,10,40,243,34,1
3346,51,1,4,9435,14,38,0,248,4,7,43,65,0
3347,57,0,4,1013,6,49,1,526,25,51,412,5,1
3348,39,1,4,3660,1,47,0,222,34,16,429,25,0
3349,66,0,1,1742,9,26,0,370,7,35,361,99,0
3350,66,1,1,5763,4,41,1,638,27,43,500,84,1
3351,27,0,2,5075,7,20,0,580,46,27,498,55,0
3352,33,1,1,4190,4,23,0,718,12,51,445,26,0
3353,43,0,1,5251,0,21,1,682,49,84,240,68,0
3354,28,1,4,2532,0,10,1,827,39,28,336,36,0
3355,67,1,2,1914,20,13,0,861,8,0,241,65,0
3356,57,0,3,9823,3,24,0,298,38,75,85,1,1
3357,55,0,4,7307,6,15,0,392,48,75,206,80,1
3358,20,1,3,3695,20,9,1,412,41,60,222,71,1
3359,58,1,2,6667,0,23,0,489,2,96,360,98,0
3360,61,1,2,7164,0,10,0,145,21,18,194,11,1
3361,29,0,2,4693,0,38,1,824,4,20,305,77,0
3362,30,0,1,6972,1,18,0,900,40,86,185,44,0
3363,59,0,1,1274,11,16,0,666,14,71,15,19,1
3364,21,1,1,5635,18,25,1,143,16,92,407,3,1
3365,19,1,4,7917,5,10,1,341,35,2,377,42,1
3366,31,1,1,6164,17,9,0,953,45,93,142,50,0
3367,29,1,1,7362,0,44,0,247,30,24,452,27,0
3368,40,0,4,4981,14,46,1,35,14,37,297,36,0
3369,56,0,4,7127,5,42,0,818,6,6,75,42,1
3370,25,1,1,9673,7,29,0,130,13,75,377,88,0
3371,70,0,4,9568,15,48,0,236,43,50,225,92,1
3372,47,1,4,1134,13,34,1,401,8,50,6,51,0
3373,59,1,4,6748,5,6,1,497,50,38,337,61,0
3374,51,1,4,6856,8,11,1,472,18,49,145,67,0
3375,48,1,4,7737,17,6,1,624,46,10,49,84,0
3376,58,0,1,3385,15,11,1,72,46,35,415,52,1
3377,19,0,3,8035,10,7,1,218,50,26,8,77,1
3378,69,1,1,4977,7,17,1,211,30,33,216,87,0
3379,69,0,2,3459,11,16,0,887,17,64,3,72,1
3380,43,0,4,5978,19,44,0,326,27,96,239,90,0
3381,24,0,4,8735,14,48,0,277,44,28,201,88,1
3382,21,1,4,7109,18,16,0,519,17,2,52,10,1
3383,65,1,4,3187,4,45,1,269,4,68,48,94,0
3384,66,0,4,1943,12,39,0,499,3,41,198,50,0
3385,54,1,4,6499,14,26,0,89,1,49,311,60,0
3386,29,1,4,3486,16,17,1,41,15,67,291,12,1
3387,24,1,1,6614,10,9,1,6,30,37,214,14,1
3388,37,0,4,7438,10,27,0,167,19,26,116,17,1
3389,64,0,4,8874,1,42,1,288,39,44,136,85,0
3390,66,0,2,7796,5,35,0,998,20,10,136,16,0
3391,21,1,2,3388,3,46,1,460,1,91,373,36,1
3392,51,0,4,5486,7,38,0,660,17,30,496,93,0
3393,52,1,3,6705,6,30,1,712,33,100,334,33,1
3394,68,0,3,3173,5,35,0,510,4,13,431,100,1
3395,36,1,2,9633,0,2,0,914,20,34,341,16,1
3396,19,0,3,8169,0,9,1,977,0,30,372,25,1
3397,48,1,2,3409,16,40,1,365,14,11,154,97,1
3398,65,1,4,2162,18,13,0,534,18,1,155,78,0
3399,67,1,4,7322,17,32,1,48,46,8,332,18,0
3400,36,0,3,7534,5,22,0,569,22,69,500,16,1
3401,19,0,4,9210,10,49,0,758,10,72,8,71,0
3402,48,1,4,4750,7,4,1,176,32,15,386,9,1
3403,50,1,2,9845,9,42,0,558,35,81,55,77,0
3404,61,1,3,9032,14,20,0,171,44,40,475,96,0
3405,36,0,2,1084,9,3,1,152,42,72,118,47,0
3406,65,0,1,8428,14,42,1,659,32,69,261,73,1
3407,24,0,4,9493,5,2,0,658,47,98,109,47,0
3408,54,0,2,1718,17,33,1,92,17,38,183,65,1
3409,26,1,3,1560,10,31,1,575,29,15,149,26,1
3410,61,1,4,4591,19,31,0,480,11,16,457,70,1
3411,62,0,2,7864,20,47,1,194,36,85,446,28,0
3412,47,0,3,5441,16,10,0,193,14,89,267,29,1
3413,39,0,4,3935,4,26,1,622,21,76,473,95,0
3414,27,1,2,4402,7,22,1,108,25,56,417,66,1
3415,20,1,2,2885,3,7,1,653,20,17,322,99,0
3416,36,1,1,5613,12,34,0,461,39,84,204,17,1
3417,33,0,2,8184,12,5,1,476,30,96,442,49,0
3418,25,1,2,4941,17,38,1,170,36,95,300,16,1
3419,70,1,2,8916,14,15,0,350,37,76,209,78,1
3420,26,0,2,3576,8,34,1,523,27,3,6,26,1
3421,61,1,4,3739,6,39,0,830,6,20,367,41,0
3422,63,0,4,8487,19,24,0,116,5,42,107,1,1
3423,56,1,3,6139,20,49,1,732,49,63,285,99,0
3424,31,0,1,3934,14,43,0,152,13,7,122,77,1
3425,40,1,2,3208,2,47,1,185,24,64,481,23,0
3426,23,0,2,4051,12,49,1,922,46,85,32,15,0
3427,27,0,3,2660,1,17,1,269,39,46,447,44,0
3428,50,0,3,3494,11,1,1,820,6,74,149,8,1
3429,65,0,2,2914,10,33,0,20,46,1,293,96,1
3430,42,0,4,1716,15,30,1,808,13,18,288,66,0
3431,26,1,2,1032,8,17,1,314,27,24,49,40,0
3432,39,0,4,5812,6,19,1,478,15,48,409,33,1
3433,57,1,3,6645,9,7,0,588,34,2,336,62,1
3434,34,0,3,2075,8,30,0,947,28,62,279,88,0
3435,63,0,3,5279,3,35,1,739,18,61,288,87,0
3436,24,1,2,4256,5,45,1,270,33,46,463,36,0
3437,18,1,1,9558,8,12,0,638,17,95,457,48,1
3438,61,0,1,1823,2,7,1,687,22,19,447,33,1
